year,geo,variable,sector,unit,value,namefile
2020,FRH04,employment,K-N,THS,44.18,empl.xlsx
2021,FRH04,employment,K-N,THS,46.38,empl.xlsx
2019,FRI11,employment,K-N,THS,18.45,empl.xlsx
2020,FRI11,employment,K-N,THS,18.47,empl.xlsx
2021,FRI11,employment,K-N,THS,19.28,empl.xlsx
2019,FRI12,employment,K-N,THS,149.42,empl.xlsx
2020,FRI12,employment,K-N,THS,149.25,empl.xlsx
2021,FRI12,employment,K-N,THS,156.51,empl.xlsx
2019,FRI13,employment,K-N,THS,19.42,empl.xlsx
2020,FRI13,employment,K-N,THS,19.41,empl.xlsx
2021,FRI13,employment,K-N,THS,20.3,empl.xlsx
2019,FRI14,employment,K-N,THS,18.64,empl.xlsx
2020,FRI14,employment,K-N,THS,18.47,empl.xlsx
2021,FRI14,employment,K-N,THS,19.37,empl.xlsx
2019,FRI15,employment,K-N,THS,50.1,empl.xlsx
2020,FRI15,employment,K-N,THS,48.93,empl.xlsx
2021,FRI15,employment,K-N,THS,51.35,empl.xlsx
2019,FRI21,employment,K-N,THS,13.86,empl.xlsx
2020,FRI21,employment,K-N,THS,13.95,empl.xlsx
2021,FRI21,employment,K-N,THS,14.68,empl.xlsx
2019,FRI22,employment,K-N,THS,3.77,empl.xlsx
2020,FRI22,employment,K-N,THS,3.83,empl.xlsx
2021,FRI22,employment,K-N,THS,4.01,empl.xlsx
2019,FRI23,employment,K-N,THS,21.01,empl.xlsx
2020,FRI23,employment,K-N,THS,20.95,empl.xlsx
2021,FRI23,employment,K-N,THS,21.98,empl.xlsx
2019,FRI31,employment,K-N,THS,17.99,empl.xlsx
2020,FRI31,employment,K-N,THS,17.99,empl.xlsx
2021,FRI31,employment,K-N,THS,18.85,empl.xlsx
2019,FRI32,employment,K-N,THS,37.71,empl.xlsx
2020,FRI32,employment,K-N,THS,37.35,empl.xlsx
2021,FRI32,employment,K-N,THS,39.12,empl.xlsx
2019,FRI33,employment,K-N,THS,33.48,empl.xlsx
2020,FRI33,employment,K-N,THS,33.26,empl.xlsx
2021,FRI33,employment,K-N,THS,34.56,empl.xlsx
2019,FRI34,employment,K-N,THS,28.54,empl.xlsx
2020,FRI34,employment,K-N,THS,27.92,empl.xlsx
2021,FRI34,employment,K-N,THS,29.32,empl.xlsx
2019,FRJ11,employment,K-N,THS,16.64,empl.xlsx
2020,FRJ11,employment,K-N,THS,16.33,empl.xlsx
2021,FRJ11,employment,K-N,THS,17.1,empl.xlsx
2019,FRJ12,employment,K-N,THS,37.01,empl.xlsx
2020,FRJ12,employment,K-N,THS,36.71,empl.xlsx
2021,FRJ12,employment,K-N,THS,38.44,empl.xlsx
2019,FRJ13,employment,K-N,THS,90.84,empl.xlsx
2020,FRJ13,employment,K-N,THS,90.47,empl.xlsx
2021,FRJ13,employment,K-N,THS,94.94,empl.xlsx
2019,FRJ14,employment,K-N,THS,2.4,empl.xlsx
2020,FRJ14,employment,K-N,THS,2.47,empl.xlsx
2021,FRJ14,employment,K-N,THS,2.58,empl.xlsx
2019,FRJ15,employment,K-N,THS,26.48,empl.xlsx
2020,FRJ15,employment,K-N,THS,26.18,empl.xlsx
2021,FRJ15,employment,K-N,THS,27.4,empl.xlsx
2019,FRJ21,employment,K-N,THS,5.41,empl.xlsx
2020,FRJ21,employment,K-N,THS,5.11,empl.xlsx
2021,FRJ21,employment,K-N,THS,5.33,empl.xlsx
2019,FRJ22,employment,K-N,THS,13.27,empl.xlsx
2020,FRJ22,employment,K-N,THS,13.49,empl.xlsx
2021,FRJ22,employment,K-N,THS,14.12,empl.xlsx
2019,FRJ23,employment,K-N,THS,161.13,empl.xlsx
2020,FRJ23,employment,K-N,THS,153.02,empl.xlsx
2021,FRJ23,employment,K-N,THS,161.23,empl.xlsx
2019,FRJ24,employment,K-N,THS,9.74,empl.xlsx
2020,FRJ24,employment,K-N,THS,9.82,empl.xlsx
2021,FRJ24,employment,K-N,THS,10.31,empl.xlsx
2019,FRJ25,employment,K-N,THS,9.44,empl.xlsx
2020,FRJ25,employment,K-N,THS,9.03,empl.xlsx
2021,FRJ25,employment,K-N,THS,9.46,empl.xlsx
2019,FRJ26,employment,K-N,THS,10.78,empl.xlsx
2020,FRJ26,employment,K-N,THS,10.58,empl.xlsx
2021,FRJ26,employment,K-N,THS,11.07,empl.xlsx
2019,FRJ27,employment,K-N,THS,20.34,empl.xlsx
2020,FRJ27,employment,K-N,THS,20.51,empl.xlsx
2021,FRJ27,employment,K-N,THS,21.5,empl.xlsx
2019,FRJ28,employment,K-N,THS,14.1,empl.xlsx
2020,FRJ28,employment,K-N,THS,13.74,empl.xlsx
2021,FRJ28,employment,K-N,THS,14.43,empl.xlsx
2019,FRK11,employment,K-N,THS,14.41,empl.xlsx
2020,FRK11,employment,K-N,THS,14.46,empl.xlsx
2021,FRK11,employment,K-N,THS,15.14,empl.xlsx
2019,FRK12,employment,K-N,THS,5.22,empl.xlsx
2020,FRK12,employment,K-N,THS,5.19,empl.xlsx
2021,FRK12,employment,K-N,THS,5.42,empl.xlsx
2019,FRK13,employment,K-N,THS,8.89,empl.xlsx
2020,FRK13,employment,K-N,THS,9.03,empl.xlsx
2021,FRK13,employment,K-N,THS,9.45,empl.xlsx
2019,FRK14,employment,K-N,THS,43.97,empl.xlsx
2020,FRK14,employment,K-N,THS,43.41,empl.xlsx
2021,FRK14,employment,K-N,THS,45.64,empl.xlsx
2019,FRK21,employment,K-N,THS,34.85,empl.xlsx
2020,FRK21,employment,K-N,THS,34.63,empl.xlsx
2021,FRK21,employment,K-N,THS,36.4,empl.xlsx
2019,FRK22,employment,K-N,THS,11.53,empl.xlsx
2020,FRK22,employment,K-N,THS,11.13,empl.xlsx
2021,FRK22,employment,K-N,THS,11.61,empl.xlsx
2019,FRK23,employment,K-N,THS,35.68,empl.xlsx
2020,FRK23,employment,K-N,THS,35.19,empl.xlsx
2021,FRK23,employment,K-N,THS,36.89,empl.xlsx
2019,FRK24,employment,K-N,THS,100.93,empl.xlsx
2020,FRK24,employment,K-N,THS,98.99,empl.xlsx
2021,FRK24,employment,K-N,THS,104.27,empl.xlsx
2019,FRK25,employment,K-N,THS,49.44,empl.xlsx
2020,FRK25,employment,K-N,THS,48.2,empl.xlsx
2021,FRK25,employment,K-N,THS,50.61,empl.xlsx
2019,FRK26,employment,K-N,THS,250.81,empl.xlsx
2020,FRK26,employment,K-N,THS,246.02,empl.xlsx
2021,FRK26,employment,K-N,THS,258.98,empl.xlsx
2019,FRK27,employment,K-N,THS,37.7,empl.xlsx
2020,FRK27,employment,K-N,THS,34.27,empl.xlsx
2021,FRK27,employment,K-N,THS,35.95,empl.xlsx
2019,FRK28,employment,K-N,THS,53.85,empl.xlsx
2020,FRK28,employment,K-N,THS,52.05,empl.xlsx
2021,FRK28,employment,K-N,THS,54.5,empl.xlsx
2019,FRL01,employment,K-N,THS,9.33,empl.xlsx
2020,FRL01,employment,K-N,THS,9.43,empl.xlsx
2021,FRL01,employment,K-N,THS,9.91,empl.xlsx
2019,FRL02,employment,K-N,THS,8.31,empl.xlsx
2020,FRL02,employment,K-N,THS,8.05,empl.xlsx
2021,FRL02,employment,K-N,THS,8.41,empl.xlsx
2019,FRL03,employment,K-N,THS,94.17,empl.xlsx
2020,FRL03,employment,K-N,THS,91.44,empl.xlsx
2021,FRL03,employment,K-N,THS,95.81,empl.xlsx
2019,FRL04,employment,K-N,THS,198.9,empl.xlsx
2020,FRL04,employment,K-N,THS,197.1,empl.xlsx
2021,FRL04,employment,K-N,THS,207.3,empl.xlsx
2019,FRL05,employment,K-N,THS,61.41,empl.xlsx
2020,FRL05,employment,K-N,THS,63.1,empl.xlsx
2021,FRL05,employment,K-N,THS,65.98,empl.xlsx
2019,FRL06,employment,K-N,THS,39.95,empl.xlsx
2020,FRL06,employment,K-N,THS,39.3,empl.xlsx
2021,FRL06,employment,K-N,THS,41.25,empl.xlsx
2019,FRM01,employment,K-N,THS,8.71,empl.xlsx
2020,FRM01,employment,K-N,THS,8.77,empl.xlsx
2021,FRM01,employment,K-N,THS,9.17,empl.xlsx
2019,FRM02,employment,K-N,THS,7.98,empl.xlsx
2020,FRM02,employment,K-N,THS,7.96,empl.xlsx
2021,FRM02,employment,K-N,THS,8.31,empl.xlsx
2019,FRY10,employment,K-N,THS,19.58,empl.xlsx
2020,FRY10,employment,K-N,THS,19.35,empl.xlsx
2021,FRY10,employment,K-N,THS,20.31,empl.xlsx
2019,FRY20,employment,K-N,THS,20.61,empl.xlsx
2020,FRY20,employment,K-N,THS,20.33,empl.xlsx
2021,FRY20,employment,K-N,THS,21.33,empl.xlsx
2019,FRY30,employment,K-N,THS,7.42,empl.xlsx
2020,FRY30,employment,K-N,THS,7.62,empl.xlsx
2021,FRY30,employment,K-N,THS,8.03,empl.xlsx
2019,FRY40,employment,K-N,THS,44.69,empl.xlsx
2020,FRY40,employment,K-N,THS,46.25,empl.xlsx
2021,FRY40,employment,K-N,THS,48.51,empl.xlsx
2019,FRY50,employment,K-N,THS,3.72,empl.xlsx
2020,FRY50,employment,K-N,THS,3.64,empl.xlsx
2021,FRY50,employment,K-N,THS,3.74,empl.xlsx
2019,HR021,employment,K-N,THS,2.06,empl.xlsx
2020,HR021,employment,K-N,THS,2.1,empl.xlsx
2019,HR022,employment,K-N,THS,1.17,empl.xlsx
2020,HR022,employment,K-N,THS,1.09,empl.xlsx
2019,HR023,employment,K-N,THS,0.77,empl.xlsx
2020,HR023,employment,K-N,THS,0.73,empl.xlsx
2019,HR024,employment,K-N,THS,2.61,empl.xlsx
2020,HR024,employment,K-N,THS,2.49,empl.xlsx
2019,HR025,employment,K-N,THS,6.23,empl.xlsx
2020,HR025,employment,K-N,THS,7.17,empl.xlsx
2019,HR026,employment,K-N,THS,2.23,empl.xlsx
2020,HR026,employment,K-N,THS,2.19,empl.xlsx
2019,HR027,employment,K-N,THS,2.35,empl.xlsx
2020,HR027,employment,K-N,THS,2.26,empl.xlsx
2019,HR028,employment,K-N,THS,2.75,empl.xlsx
2020,HR028,employment,K-N,THS,2.61,empl.xlsx
2019,HR031,employment,K-N,THS,13.73,empl.xlsx
2020,HR031,employment,K-N,THS,12.42,empl.xlsx
2019,HR032,employment,K-N,THS,0.73,empl.xlsx
2020,HR032,employment,K-N,THS,0.71,empl.xlsx
2019,HR033,employment,K-N,THS,5.19,empl.xlsx
2020,HR033,employment,K-N,THS,5.03,empl.xlsx
2019,HR034,employment,K-N,THS,2.41,empl.xlsx
2020,HR034,employment,K-N,THS,2.33,empl.xlsx
2019,HR035,employment,K-N,THS,14.93,empl.xlsx
2020,HR035,employment,K-N,THS,14.53,empl.xlsx
2019,HR036,employment,K-N,THS,9.19,empl.xlsx
2020,HR036,employment,K-N,THS,8.98,empl.xlsx
2019,HR037,employment,K-N,THS,5.21,empl.xlsx
2020,HR037,employment,K-N,THS,5.07,empl.xlsx
2019,HR050,employment,K-N,THS,75.7,empl.xlsx
2020,HR050,employment,K-N,THS,76.3,empl.xlsx
2019,HR061,employment,K-N,THS,2.39,empl.xlsx
2020,HR061,employment,K-N,THS,2.58,empl.xlsx
2019,HR062,employment,K-N,THS,4.07,empl.xlsx
2020,HR062,employment,K-N,THS,3.91,empl.xlsx
2019,HR063,employment,K-N,THS,2.32,empl.xlsx
2020,HR063,employment,K-N,THS,2.16,empl.xlsx
2019,HR064,employment,K-N,THS,1.71,empl.xlsx
2020,HR064,employment,K-N,THS,1.62,empl.xlsx
2019,HR065,employment,K-N,THS,4.91,empl.xlsx
2020,HR065,employment,K-N,THS,4.72,empl.xlsx
2019,HU110,employment,K-N,THS,393.68,empl.xlsx
2020,HU110,employment,K-N,THS,412.49,empl.xlsx
2021,HU110,employment,K-N,THS,411.09,empl.xlsx
2019,HU120,employment,K-N,THS,62.54,empl.xlsx
2020,HU120,employment,K-N,THS,63.34,empl.xlsx
2021,HU120,employment,K-N,THS,68.39,empl.xlsx
2019,HU211,employment,K-N,THS,23.9,empl.xlsx
2020,HU211,employment,K-N,THS,24.1,empl.xlsx
2021,HU211,employment,K-N,THS,22.35,empl.xlsx
2019,HU212,employment,K-N,THS,12.28,empl.xlsx
2020,HU212,employment,K-N,THS,12.68,empl.xlsx
2021,HU212,employment,K-N,THS,12.58,empl.xlsx
2019,HU213,employment,K-N,THS,15.14,empl.xlsx
2020,HU213,employment,K-N,THS,13.76,empl.xlsx
2021,HU213,employment,K-N,THS,15.78,empl.xlsx
2019,HU221,employment,K-N,THS,24.08,empl.xlsx
2020,HU221,employment,K-N,THS,23.31,empl.xlsx
2021,HU221,employment,K-N,THS,23.35,empl.xlsx
2019,HU222,employment,K-N,THS,9.35,empl.xlsx
2020,HU222,employment,K-N,THS,9.1,empl.xlsx
2021,HU222,employment,K-N,THS,10.45,empl.xlsx
2019,HU223,employment,K-N,THS,9.76,empl.xlsx
2020,HU223,employment,K-N,THS,9.11,empl.xlsx
2021,HU223,employment,K-N,THS,9.87,empl.xlsx
2019,HU231,employment,K-N,THS,13.33,empl.xlsx
2020,HU231,employment,K-N,THS,13,empl.xlsx
2021,HU231,employment,K-N,THS,13.72,empl.xlsx
2019,HU232,employment,K-N,THS,7.76,empl.xlsx
2020,HU232,employment,K-N,THS,7.96,empl.xlsx
2021,HU232,employment,K-N,THS,7.14,empl.xlsx
2019,HU233,employment,K-N,THS,8.17,empl.xlsx
2020,HU233,employment,K-N,THS,8.44,empl.xlsx
2021,HU233,employment,K-N,THS,8.6,empl.xlsx
2019,HU311,employment,K-N,THS,23.37,empl.xlsx
2020,HU311,employment,K-N,THS,24.77,empl.xlsx
2021,HU311,employment,K-N,THS,26.38,empl.xlsx
2019,HU312,employment,K-N,THS,6.73,empl.xlsx
2020,HU312,employment,K-N,THS,6.98,empl.xlsx
2021,HU312,employment,K-N,THS,7.11,empl.xlsx
2019,HU313,employment,K-N,THS,2.91,empl.xlsx
2020,HU313,employment,K-N,THS,2.99,empl.xlsx
2021,HU313,employment,K-N,THS,2.93,empl.xlsx
2019,HU321,employment,K-N,THS,20.24,empl.xlsx
2020,HU321,employment,K-N,THS,19.61,empl.xlsx
2021,HU321,employment,K-N,THS,19.33,empl.xlsx
2019,HU322,employment,K-N,THS,10.03,empl.xlsx
2020,HU322,employment,K-N,THS,8.04,empl.xlsx
2021,HU322,employment,K-N,THS,11.22,empl.xlsx
2019,HU323,employment,K-N,THS,11.24,empl.xlsx
2020,HU323,employment,K-N,THS,11.44,empl.xlsx
2021,HU323,employment,K-N,THS,12.23,empl.xlsx
2019,HU331,employment,K-N,THS,14.18,empl.xlsx
2020,HU331,employment,K-N,THS,13.12,empl.xlsx
2021,HU331,employment,K-N,THS,14.09,empl.xlsx
2019,HU332,employment,K-N,THS,7.23,empl.xlsx
2020,HU332,employment,K-N,THS,7.19,empl.xlsx
2021,HU332,employment,K-N,THS,6.44,empl.xlsx
2019,HU333,employment,K-N,THS,16.93,empl.xlsx
2020,HU333,employment,K-N,THS,16.09,empl.xlsx
2021,HU333,employment,K-N,THS,16.73,empl.xlsx
2019,HUZZZ,employment,K-N,THS,0,empl.xlsx
2020,HUZZZ,employment,K-N,THS,0,empl.xlsx
2021,HUZZZ,employment,K-N,THS,0,empl.xlsx
2019,IE041,employment,K-N,THS,16.52,empl.xlsx
2020,IE041,employment,K-N,THS,17.7,empl.xlsx
2019,IE042,employment,K-N,THS,22.36,empl.xlsx
2020,IE042,employment,K-N,THS,22.37,empl.xlsx
2019,IE051,employment,K-N,THS,25.89,empl.xlsx
2020,IE051,employment,K-N,THS,26.76,empl.xlsx
2019,IE052,employment,K-N,THS,18.94,empl.xlsx
2020,IE052,employment,K-N,THS,18.31,empl.xlsx
2019,IE053,employment,K-N,THS,52.62,empl.xlsx
2020,IE053,employment,K-N,THS,51.76,empl.xlsx
2019,IE061,employment,K-N,THS,191.53,empl.xlsx
2020,IE061,employment,K-N,THS,191.44,empl.xlsx
2019,IE062,employment,K-N,THS,29.1,empl.xlsx
2020,IE062,employment,K-N,THS,26.34,empl.xlsx
2019,IE063,employment,K-N,THS,5.6,empl.xlsx
2020,IE063,employment,K-N,THS,6.83,empl.xlsx
2019,ITC11,employment,K-N,THS,205.6,empl.xlsx
2020,ITC11,employment,K-N,THS,200.9,empl.xlsx
2019,ITC12,employment,K-N,THS,8.5,empl.xlsx
2020,ITC12,employment,K-N,THS,8.7,empl.xlsx
2019,ITC13,employment,K-N,THS,11.3,empl.xlsx
2020,ITC13,employment,K-N,THS,11,empl.xlsx
2019,ITC14,employment,K-N,THS,6.8,empl.xlsx
2020,ITC14,employment,K-N,THS,7,empl.xlsx
2019,ITC15,employment,K-N,THS,22.4,empl.xlsx
2020,ITC15,employment,K-N,THS,22.8,empl.xlsx
2019,ITC16,employment,K-N,THS,37.5,empl.xlsx
2020,ITC16,employment,K-N,THS,39.8,empl.xlsx
2019,ITC17,employment,K-N,THS,11,empl.xlsx
2020,ITC17,employment,K-N,THS,11.1,empl.xlsx
2019,ITC18,employment,K-N,THS,20.9,empl.xlsx
2020,ITC18,employment,K-N,THS,21.5,empl.xlsx
2019,ITC20,employment,K-N,THS,7.9,empl.xlsx
2020,ITC20,employment,K-N,THS,7.8,empl.xlsx
2019,ITC31,employment,K-N,THS,8.8,empl.xlsx
2020,ITC31,employment,K-N,THS,9.5,empl.xlsx
2019,ITC32,employment,K-N,THS,14.3,empl.xlsx
2020,ITC32,employment,K-N,THS,14.1,empl.xlsx
2019,ITC33,employment,K-N,THS,61.7,empl.xlsx
2020,ITC33,employment,K-N,THS,61.7,empl.xlsx
2019,ITC34,employment,K-N,THS,12.5,empl.xlsx
2020,ITC34,employment,K-N,THS,12.9,empl.xlsx
2019,ITC41,employment,K-N,THS,52.1,empl.xlsx
2020,ITC41,employment,K-N,THS,54.4,empl.xlsx
2019,ITC42,employment,K-N,THS,38.7,empl.xlsx
2020,ITC42,employment,K-N,THS,42.5,empl.xlsx
2019,ITC43,employment,K-N,THS,21.2,empl.xlsx
2020,ITC43,employment,K-N,THS,20.4,empl.xlsx
2019,ITC44,employment,K-N,THS,9.9,empl.xlsx
2020,ITC44,employment,K-N,THS,10.5,empl.xlsx
2019,ITC46,employment,K-N,THS,71.5,empl.xlsx
2020,ITC46,employment,K-N,THS,70.6,empl.xlsx
2019,ITC47,employment,K-N,THS,90.7,empl.xlsx
2020,ITC47,employment,K-N,THS,86.8,empl.xlsx
2019,ITC48,employment,K-N,THS,28.6,empl.xlsx
2020,ITC48,employment,K-N,THS,29.6,empl.xlsx
2019,ITC49,employment,K-N,THS,12.9,empl.xlsx
2020,ITC49,employment,K-N,THS,11.8,empl.xlsx
2019,ITC4A,employment,K-N,THS,20.9,empl.xlsx
2020,ITC4A,employment,K-N,THS,20.8,empl.xlsx
2019,ITC4B,employment,K-N,THS,27.4,empl.xlsx
2020,ITC4B,employment,K-N,THS,28.2,empl.xlsx
2019,ITC4C,employment,K-N,THS,524.4,empl.xlsx
2020,ITC4C,employment,K-N,THS,505.5,empl.xlsx
2019,ITC4D,employment,K-N,THS,56.6,empl.xlsx
2020,ITC4D,employment,K-N,THS,58,empl.xlsx
2019,ITF11,employment,K-N,THS,16.6,empl.xlsx
2020,ITF11,employment,K-N,THS,16.8,empl.xlsx
2019,ITF12,employment,K-N,THS,15.5,empl.xlsx
2020,ITF12,employment,K-N,THS,15.6,empl.xlsx
2019,ITF13,employment,K-N,THS,21.2,empl.xlsx
2020,ITF13,employment,K-N,THS,19.9,empl.xlsx
2019,ITF14,employment,K-N,THS,20.9,empl.xlsx
2020,ITF14,employment,K-N,THS,22.5,empl.xlsx
2019,ITF21,employment,K-N,THS,3.5,empl.xlsx
2020,ITF21,employment,K-N,THS,3.8,empl.xlsx
2019,ITF22,employment,K-N,THS,9.4,empl.xlsx
2020,ITF22,employment,K-N,THS,9.6,empl.xlsx
2019,ITF31,employment,K-N,THS,33,empl.xlsx
2020,ITF31,employment,K-N,THS,34.3,empl.xlsx
2019,ITF32,employment,K-N,THS,10.2,empl.xlsx
2020,ITF32,employment,K-N,THS,10.3,empl.xlsx
2019,ITF33,employment,K-N,THS,147.2,empl.xlsx
2020,ITF33,employment,K-N,THS,142.8,empl.xlsx
2019,ITF34,employment,K-N,THS,19,empl.xlsx
2020,ITF34,employment,K-N,THS,17.5,empl.xlsx
2019,ITF35,employment,K-N,THS,47.5,empl.xlsx
2020,ITF35,employment,K-N,THS,47.8,empl.xlsx
2019,ITF43,employment,K-N,THS,22,empl.xlsx
2020,ITF43,employment,K-N,THS,22.6,empl.xlsx
2019,ITF44,employment,K-N,THS,14.2,empl.xlsx
2020,ITF44,employment,K-N,THS,13.9,empl.xlsx
2019,ITF45,employment,K-N,THS,34.3,empl.xlsx
2020,ITF45,employment,K-N,THS,35.1,empl.xlsx
2019,ITF46,employment,K-N,THS,20.2,empl.xlsx
2020,ITF46,employment,K-N,THS,20.3,empl.xlsx
2019,ITF47,employment,K-N,THS,72.9,empl.xlsx
2020,ITF47,employment,K-N,THS,73.1,empl.xlsx
2019,ITF48,employment,K-N,THS,13,empl.xlsx
2020,ITF48,employment,K-N,THS,12.7,empl.xlsx
2019,ITF51,employment,K-N,THS,17.2,empl.xlsx
2020,ITF51,employment,K-N,THS,18.1,empl.xlsx
2019,ITF52,employment,K-N,THS,9,empl.xlsx
2020,ITF52,employment,K-N,THS,8.8,empl.xlsx
2019,ITF61,employment,K-N,THS,27.8,empl.xlsx
2020,ITF61,employment,K-N,THS,27.4,empl.xlsx
2019,ITF62,employment,K-N,THS,5.9,empl.xlsx
2020,ITF62,employment,K-N,THS,5.2,empl.xlsx
2019,ITF63,employment,K-N,THS,16.2,empl.xlsx
2020,ITF63,employment,K-N,THS,16.5,empl.xlsx
2019,ITF64,employment,K-N,THS,4.7,empl.xlsx
2020,ITF64,employment,K-N,THS,4.8,empl.xlsx
2019,ITF65,employment,K-N,THS,17.7,empl.xlsx
2020,ITF65,employment,K-N,THS,17.6,empl.xlsx
2019,ITG11,employment,K-N,THS,11.7,empl.xlsx
2020,ITG11,employment,K-N,THS,11.9,empl.xlsx
2019,ITG12,employment,K-N,THS,57.8,empl.xlsx
2020,ITG12,employment,K-N,THS,55.9,empl.xlsx
2019,ITG13,employment,K-N,THS,23.9,empl.xlsx
2020,ITG13,employment,K-N,THS,22.6,empl.xlsx
2019,ITG14,employment,K-N,THS,10,empl.xlsx
2020,ITG14,employment,K-N,THS,9.9,empl.xlsx
2019,ITG15,employment,K-N,THS,9.3,empl.xlsx
2020,ITG15,employment,K-N,THS,10.8,empl.xlsx
2019,ITG16,employment,K-N,THS,4.7,empl.xlsx
2020,ITG16,employment,K-N,THS,4.4,empl.xlsx
2019,ITG17,employment,K-N,THS,45.1,empl.xlsx
2020,ITG17,employment,K-N,THS,45.6,empl.xlsx
2019,ITG18,employment,K-N,THS,10.2,empl.xlsx
2020,ITG18,employment,K-N,THS,10.5,empl.xlsx
2019,ITG19,employment,K-N,THS,13,empl.xlsx
2020,ITG19,employment,K-N,THS,12.7,empl.xlsx
2019,ITG2D,employment,K-N,THS,23.3,empl.xlsx
2020,ITG2D,employment,K-N,THS,24.3,empl.xlsx
2019,ITG2E,employment,K-N,THS,7.5,empl.xlsx
2020,ITG2E,employment,K-N,THS,7.7,empl.xlsx
2019,ITG2F,employment,K-N,THS,34.9,empl.xlsx
2020,ITG2F,employment,K-N,THS,34.4,empl.xlsx
2019,ITG2G,employment,K-N,THS,5.1,empl.xlsx
2020,ITG2G,employment,K-N,THS,5.1,empl.xlsx
2019,ITG2H,employment,K-N,THS,8.1,empl.xlsx
2020,ITG2H,employment,K-N,THS,8.4,empl.xlsx
2019,ITH10,employment,K-N,THS,34.7,empl.xlsx
2020,ITH10,employment,K-N,THS,33.5,empl.xlsx
2019,ITH20,employment,K-N,THS,39.9,empl.xlsx
2020,ITH20,employment,K-N,THS,36.5,empl.xlsx
2019,ITH31,employment,K-N,THS,63.1,empl.xlsx
2020,ITH31,employment,K-N,THS,65.7,empl.xlsx
2019,ITH32,employment,K-N,THS,52.5,empl.xlsx
2020,ITH32,employment,K-N,THS,54.8,empl.xlsx
2019,ITH33,employment,K-N,THS,12,empl.xlsx
2020,ITH33,employment,K-N,THS,10.8,empl.xlsx
2019,ITH34,employment,K-N,THS,63.1,empl.xlsx
2020,ITH34,employment,K-N,THS,63.7,empl.xlsx
2019,ITH35,employment,K-N,THS,57.2,empl.xlsx
2020,ITH35,employment,K-N,THS,54.9,empl.xlsx
2019,ITH36,employment,K-N,THS,74.6,empl.xlsx
2020,ITH36,employment,K-N,THS,69.7,empl.xlsx
2019,ITH37,employment,K-N,THS,11.3,empl.xlsx
2020,ITH37,employment,K-N,THS,12.1,empl.xlsx
2019,ITH41,employment,K-N,THS,18.5,empl.xlsx
2020,ITH41,employment,K-N,THS,18.2,empl.xlsx
2019,ITH42,employment,K-N,THS,35.8,empl.xlsx
2020,ITH42,employment,K-N,THS,35,empl.xlsx
2019,ITH43,employment,K-N,THS,6.4,empl.xlsx
2020,ITH43,employment,K-N,THS,7.1,empl.xlsx
2019,ITH44,employment,K-N,THS,19.5,empl.xlsx
2020,ITH44,employment,K-N,THS,20.2,empl.xlsx
2019,ITH51,employment,K-N,THS,18.2,empl.xlsx
2020,ITH51,employment,K-N,THS,18.9,empl.xlsx
2019,ITH52,employment,K-N,THS,37,empl.xlsx
2020,ITH52,employment,K-N,THS,36.6,empl.xlsx
2019,ITH53,employment,K-N,THS,36.3,empl.xlsx
2020,ITH53,employment,K-N,THS,38.8,empl.xlsx
2019,ITH54,employment,K-N,THS,53.1,empl.xlsx
2020,ITH54,employment,K-N,THS,55,empl.xlsx
2019,ITH55,employment,K-N,THS,103,empl.xlsx
2020,ITH55,employment,K-N,THS,96.1,empl.xlsx
2019,ITH56,employment,K-N,THS,17.4,empl.xlsx
2020,ITH56,employment,K-N,THS,16.9,empl.xlsx
2019,ITH57,employment,K-N,THS,24.4,empl.xlsx
2020,ITH57,employment,K-N,THS,24.3,empl.xlsx
2019,ITH58,employment,K-N,THS,25.3,empl.xlsx
2020,ITH58,employment,K-N,THS,25,empl.xlsx
2019,ITH59,employment,K-N,THS,21.4,empl.xlsx
2020,ITH59,employment,K-N,THS,22.4,empl.xlsx
2019,ITI11,employment,K-N,THS,9.7,empl.xlsx
2020,ITI11,employment,K-N,THS,10.2,empl.xlsx
2019,ITI12,employment,K-N,THS,22.7,empl.xlsx
2020,ITI12,employment,K-N,THS,23.6,empl.xlsx
2019,ITI13,employment,K-N,THS,15.9,empl.xlsx
2020,ITI13,employment,K-N,THS,17.3,empl.xlsx
2019,ITI14,employment,K-N,THS,92.2,empl.xlsx
2020,ITI14,employment,K-N,THS,87.9,empl.xlsx
2019,ITI15,employment,K-N,THS,16.6,empl.xlsx
2020,ITI15,employment,K-N,THS,16.3,empl.xlsx
2019,ITI16,employment,K-N,THS,18.9,empl.xlsx
2020,ITI16,employment,K-N,THS,19.3,empl.xlsx
2019,ITI17,employment,K-N,THS,28.3,empl.xlsx
2020,ITI17,employment,K-N,THS,29,empl.xlsx
2019,ITI18,employment,K-N,THS,19.8,empl.xlsx
2020,ITI18,employment,K-N,THS,19.8,empl.xlsx
2019,ITI19,employment,K-N,THS,20.6,empl.xlsx
2020,ITI19,employment,K-N,THS,20.9,empl.xlsx
2019,ITI1A,employment,K-N,THS,11.3,empl.xlsx
2020,ITI1A,employment,K-N,THS,11.9,empl.xlsx
2019,ITI21,employment,K-N,THS,38.6,empl.xlsx
2020,ITI21,employment,K-N,THS,38.7,empl.xlsx
2019,ITI22,employment,K-N,THS,11.5,empl.xlsx
2020,ITI22,employment,K-N,THS,11.5,empl.xlsx
2019,ITI31,employment,K-N,THS,21,empl.xlsx
2020,ITI31,employment,K-N,THS,22,empl.xlsx
